Code,Name,Url,Rating,Difficulty,Tags
1126,Financial Reporting Capstone,https://coursera.org/learn/financial-reporting-capstone,4.3,Intermediate Level,'Business Essentials'
1127,How to Validate your Startup Idea,https://coursera.org/learn/startup-idea,4.4,None,'Entrepreneurship'
1128,The Neuromarketing Toolbox,https://coursera.org/learn/neuromarketing-toolbox,4.4,Beginner Level,'Marketing'
1131,Global Strategy II: Doing Business in The Global Economy,https://coursera.org/learn/global-strategy-two,4.9,None,'Business Strategy'
1134,Business Strategies for Emerging Markets,https://coursera.org/learn/business-strategies,4.8,Intermediate Level,'Business Strategy'
1138,Entrepreneurship II: Preparing for Launch,https://coursera.org/learn/entrepreneurship-2,4.8,None,'Entrepreneurship'
1140,How to finance your venture ?,https://coursera.org/learn/finance-venture,3.5,Intermediate Level,'Entrepreneurship'
1142,Coding for DesignersManagers& Entrepreneurs III,https://coursera.org/learn/uva-coding-for-design-managers-3,None,Beginner Level,'Entrepreneurship'
1147,Firm Level Economics: Consumer and Producer Behavior,https://coursera.org/learn/firm-level-economics,4.8,None,'Finance'
1155,Foundations of Professional Identity,https://coursera.org/learn/professional-identity,4.8,Beginner Level,'Business Essentials'
1158,Core Concepts of Accounting â€“ Numbers and People,https://coursera.org/learn/core-concepts-of-accounting,4.9,Intermediate Level,'Finance'
1162,Impact from Digital Transformation: Full course,https://coursera.org/learn/digital-transformation-impact,None,Advanced Level,'Leadership and Management'
1171,Subsistence Marketplaces,https://coursera.org/learn/subsistence-marketplaces,4.5,Beginner Level,'Leadership and Management'
1173,Strategic Management - Capstone Project,https://coursera.org/learn/businesscap,4.6,None,'Business Strategy'
1182,Financial Engineering and Risk Management Part I,https://coursera.org/learn/financial-engineering-1,4.6,None,'Finance'
1197,FinTech and the Transformation in Financial Services,https://coursera.org/learn/fintech-transformation-financial-services,4.3,Beginner Level,'Leadership and Management'
1202,Structure: Building the Frame for Business Growth,https://coursera.org/learn/business-structure,3.9,None,'Entrepreneurship'
1203,Key Success Factors in Supply Chain Finance,https://coursera.org/learn/key-success-factors-supply-chain-finance,4.6,Intermediate Level,'Finance'
1217,Managerial Accounting: Tools for Facilitating and Guiding Business Decisions,https://coursera.org/learn/managerial-accounting-business-decisions,4.7,None,'Finance'
1239,Supply Chain Analytics Essentials,https://coursera.org/learn/supply-chain-analytics-essentials,4.6,Beginner Level,'Business Essentials'
1240,Business Growth Strategy,https://coursera.org/learn/uva-darden-business-growth-strategy,4.7,None,'Business Strategy'
1242,Branding and Customer Experience,https://coursera.org/learn/branding-and-cx,4.6,Intermediate Level,'Marketing'
1243,Critical Perspectives on Management,https://coursera.org/learn/critical-management,4.8,None,'Leadership and Management'
1244,Global Financing Solutions  (by EDHEC and SociÃ©tÃ© GÃ©nÃ©rale),https://coursera.org/learn/global-financing-solutions,4.6,Intermediate Level,'Finance'
1245,Estrategias de  Redes Sociales,https://coursera.org/learn/redes-sociales-estrategias,4.6,Beginner Level,'Business Strategy'
1256,Build personal resilience,https://coursera.org/learn/build-personal-resilience,None,None,'Leadership and Management'
1264,Protecting Business Innovations via Strategy,https://coursera.org/learn/protect-business-innovations-strategy,4.6,Beginner Level,'Business Strategy'
1282,Leadership and Influence,https://coursera.org/learn/leadership-influence,4.7,Beginner Level,'Leadership and Management'
1294,Search Engine Optimization Fundamentals,https://coursera.org/learn/seo-fundamentals,4.7,None,'Marketing'
1298,Marketing e vendas B2B: Fechando novos negÃ³cios,https://coursera.org/learn/marketing-vendas-b2b,4.8,Beginner Level,'Business Essentials'
1299,Corporate & Commercial Law I: Contracts & Employment Law,https://coursera.org/learn/corporate-commercial-law-part1,4.8,Intermediate Level,'Business Essentials'
1303,Behavioral Investing,https://coursera.org/learn/behavioral-investing,4.5,Beginner Level,'Finance'
1305,Annual Campaigns: Building a Case for Support,https://coursera.org/learn/annual-campaigns,3.9,Beginner Level,'Business Strategy'
1312,Transacionando na Blockchain,https://coursera.org/learn/transacionando-na-blockchain,None,Intermediate Level,'Business Strategy'
1314,Introduction to Marketing,https://coursera.org/learn/wharton-marketing,4.8,None,'Marketing'
1330,People Analytics,https://coursera.org/learn/wharton-people-analytics,4.5,None,'Leadership and Management'
1334,Blockchain Business Models,https://coursera.org/learn/blockchain-business-models,4.6,Intermediate Level,'Finance'
1340,Management of Fashion and Luxury Companies,https://coursera.org/learn/mafash,4.7,None,'Leadership and Management'
1342,Deep Learning for Business,https://coursera.org/learn/deep-learning-business,4.4,Beginner Level,'Business Strategy'
1357,Giving Helpful Feedback,https://coursera.org/learn/feedback,4.7,None,'Business Essentials'
1361,Advanced Valuation and Strategy - M&APrivate Equityand Venture Capital,https://coursera.org/learn/advanced-valuation-and-strategy,4.8,Advanced Level,'Finance'
1363,Introduction to Learning Transfer and Life Long Learning (3L),https://coursera.org/learn/intro-learning-transfer,4.7,Beginner Level,'Business Essentials'
1371,Business Model Canvas: A Tool for Entrepreneurs and Innovators (Project-Centered Course),https://coursera.org/learn/business-model-canvas,4.6,Beginner Level,'Business Strategy'
1376,International Organizations Management,https://coursera.org/learn/international-organizations-management,4.8,Beginner Level,'Leadership and Management'
1378,How to Finance and Grow Your Startup â€“ Without VC,https://coursera.org/learn/startup-financing-without-vc,4.7,Beginner Level,'Entrepreneurship'
1388,Leading the Life You Want,https://coursera.org/learn/leading-the-life-you-want,4.5,Beginner Level,'Leadership and Management'
1390,Legal Tech & Startups,https://coursera.org/learn/legal-tech-startups,4.5,Intermediate Level,'Entrepreneurship'
1404,Brand Identity and Strategy,https://coursera.org/learn/brand-identity-strategy,4.5,Intermediate Level,'Marketing'
1405,Writing Skills for Engineering Leaders,https://coursera.org/learn/engineering-writing,4.7,Beginner Level,'Leadership and Management'
1415,Innovation Strategy: Developing Your Fintech strategy,https://coursera.org/learn/innovation-strategy-fintech,4.5,Beginner Level,'Business Strategy'
1417,Finance for Managers,https://coursera.org/learn/operational-finance,4.8,None,'Finance'
1421,Budgeting essentials and development,https://coursera.org/learn/budgeting-essentials-development,4.5,Intermediate Level,'Business Strategy'
1426,Finanzas Corporativas,https://coursera.org/learn/finanzas-corporativas,5,Beginner Level,'Finance'
1438,Content Strategy for Professionals: Expanding Your Contentâ€™s Reach,https://coursera.org/learn/increase-reach,4.4,None,'Marketing'
1442,Leadership Through Marketing,https://coursera.org/learn/leadership-marketing,4.6,None,'Leadership and Management'
1465,Strategic Business Management - Microeconomics,https://coursera.org/learn/strategic-business-management-microeconomics,4.7,Beginner Level,'Business Strategy'
1467,Innovation publique et pensÃ©e designl'innovation sociale au service des territoires,https://coursera.org/learn/innovation-publique-pensee-design,4.6,Beginner Level,'Business Essentials'
1471,Blockchain 360: A State of the Art for Professionals,https://coursera.org/learn/blockchain-professionals,4.4,Beginner Level,'Leadership and Management'
1474,Quantitative Foundations for International Business,https://coursera.org/learn/quantitative-foundations-international-business,3.8,None,'Business Essentials'
1486,The Impact of Technology,https://coursera.org/learn/impact-of-technology,4.6,Intermediate Level,'Entrepreneurship'
1487,Models & Frameworks to Support Sales Planning,https://coursera.org/learn/models-frameworks-support-sales-planning,4.5,Intermediate Level,'Business Strategy'
1489,Professional Skills for International Business,https://coursera.org/learn/professional-skills-networking,4.6,None,'Business Essentials'
1492,Demand Analytics,https://coursera.org/learn/demand-analytics,4.5,Beginner Level,'Business Essentials'
1499,A Scientific Approach to Innovation Management,https://coursera.org/learn/scientific-approach-innovation-management,4.6,None,'Business Strategy'
1504,Customer-Centric IT Strategy,https://coursera.org/learn/uva-darden-customer-centric-it-strategy,4.5,Beginner Level,'Business Essentials'
1518,Innovating in a Digital World,https://coursera.org/learn/innovating-digital-world,4.6,None,'Entrepreneurship'
1521,Cryptocurrency and Blockchain: An Introduction to Digital Currencies,https://coursera.org/learn/wharton-cryptocurrency-blockchain-introduction-digital-currency,4.6,None,'Finance'
1522,Building Fintech Startups in Emerging Markets,https://coursera.org/learn/building-fintech-startups,None,Beginner Level,'Entrepreneurship'
1527,"Grow Your Business with Goldman Sachs 10,000 Women",https://coursera.org/learn/gs10kw,4.9,Intermediate Level,'Entrepreneurship'
1532,What is Corruption: Anti-Corruption and Compliance,https://coursera.org/learn/what-is-corruption-anti-corruption-compliance,4.9,None,'Business Essentials'
1538,Essentials of Corporate Finance Capstone,https://coursera.org/learn/financial-analysis-project,4.7,None,'Finance'
1549,Account Management & Sales Force Design,https://coursera.org/learn/account-management,4.3,None,'Leadership and Management'
1553,Financial Accounting: Foundations,https://coursera.org/learn/financial-accounting-basics,4.7,None,'Finance'
1555,Six Sigma Advanced Analyze Phase,https://coursera.org/learn/six-sigma-analyze-advanced,4.7,Intermediate Level,'Leadership and Management'
1559,Capstone - Managing Board Change for Higher Levels of Leadership and Governance Effectiveness,https://coursera.org/learn/nonprofit-gov-capstone,4,None,'Leadership and Management'
1563,Introduction to Financial Markets,https://coursera.org/learn/financial-markets-intro,4.6,Beginner Level,'Finance'
1565,Global Impact: Cultural Psychology,https://coursera.org/learn/cultural-psychology-globalization,4.7,None,'Business Essentials'
1576,Shaping Your Professional Brand,https://coursera.org/learn/professional-brand,5,Beginner Level,'Business Essentials'
1584,Search Advertising,https://coursera.org/learn/search-advertising,None,Beginner Level,'Marketing'
1585,Coding for DesignersManagers& Entrepreneurs I,https://coursera.org/learn/uva-coding-for-design-managers-1,None,Beginner Level,'Entrepreneurship'
1598,Optimizing a Website for Search,https://coursera.org/learn/optimizing-web-search,4.7,Intermediate Level,'Marketing'
1619,Negotiation skills: Negotiate and resolve conflict,https://coursera.org/learn/negotiation-skills-conflict,None,Beginner Level,'Business Essentials'
1622,Principles of Corporate Finance â€“  A Tale of Value,https://coursera.org/learn/principles-of-corporate-finance,5,Intermediate Level,'Finance'
1632,Engagement & Nurture Marketing Strategies,https://coursera.org/learn/nurture-market-strategies,4.7,None,'Marketing'
1645,Digital Media and Marketing Strategies,https://coursera.org/learn/marketing-plan,4.4,None,'Marketing'
1649,Sales Strategy,https://coursera.org/learn/sales-strategy,4.5,Intermediate Level,'Business Strategy'
1655,Viral Marketing and How to Craft Contagious Content,https://coursera.org/learn/wharton-contagious-viral-marketing,4.7,None,'Marketing'
1674,Capstone: Creating A Sustainability Proposal,https://coursera.org/learn/sustainability-proposal,None,Intermediate Level,'Leadership and Management'
1681,Professional IQ Capstone,https://coursera.org/learn/professional-iq-capstone,None,Beginner Level,'Business Essentials'
1684,Beyond Silicon Valley: Growing Entrepreneurship in Transitioning Economies,https://coursera.org/learn/entrepreneurship-development,4.4,None,'Entrepreneurship'
1690,Business Analytics Executive Overview,https://coursera.org/learn/business-analytics-executive-overview,4.5,Intermediate Level,'Leadership and Management'
1695,Applying Investment Decision Rules for Startups,https://coursera.org/learn/capital-budgeting,4.5,Beginner Level,'Finance'
1696,China Strategy,https://coursera.org/learn/china-strategy,4.8,Beginner Level,'Business Strategy'
1699,Entrepreneurship 2: Launching your Start-Up,https://coursera.org/learn/wharton-launching-startup,4.8,None,'Entrepreneurship'
1703,Marketing Management I,https://coursera.org/learn/marketing-management,4.8,None,'Marketing'
1707,Budgeting and Scheduling Projects,https://coursera.org/learn/schedule-projects,4.7,None,'Leadership and Management'
1721,Business Application of Machine Learning and Artificial Intelligence in Healthcare,https://coursera.org/learn/artificialintelligence-in-healthcare,3.9,Intermediate Level,'Business Strategy'
1724,Food & Beverage Management,https://coursera.org/learn/food-beverage-management,4.8,None,'Leadership and Management'
1726,Scaling Operations: Linking Strategy and Execution,https://coursera.org/learn/operations-strategy,4.6,None,'Business Strategy'
1728,Content Strategy for Professionals: Ensuring Your Content's Impact,https://coursera.org/learn/effective-content-strategy,4.6,None,'Marketing'
1737,Entrepreneurship Capstone,https://coursera.org/learn/entrepreneurship-capstone,4.6,Beginner Level,'Entrepreneurship'
1758,European Business Law: Understanding the Fundamentals,https://coursera.org/learn/european-law-fundamentals,4.8,None,'Business Essentials'
1761,Financing for Startup Businesses,https://coursera.org/learn/financing-startup-businesses,None,Intermediate Level,'Finance'
1762,Developing the Opportunity for Corporate Entrepreneurs,https://coursera.org/learn/corporate-entrepreneurs-opportunity,4.4,Beginner Level,'Entrepreneurship'
1763,Accounting for Business Decision Making: Strategy Assessment and Control,https://coursera.org/learn/business-assessment,4.1,Beginner Level,'Business Essentials'
1774,Pricing Strategy,https://coursera.org/learn/pricing-strategy,4.6,None,'Marketing'
1776,RiskReturn & Valuation,https://coursera.org/learn/risk-return-and-valuation,4.8,Beginner Level,'Finance'
1784,Business Model Innovation for Sustainable Landscape Restoration,https://coursera.org/learn/bmi-sustainable-landscape-restoration,4.5,Beginner Level,'Business Strategy'
1791,Financial Management Capstone,https://coursera.org/learn/financial-management-capstone,4.7,None,'Finance'
1792,Investments I: Fundamentals of Performance Evaluation,https://coursera.org/learn/investments-fundamentals,4.8,None,'Finance'
1808,Effective Communication Capstone Project,https://coursera.org/learn/effective-communication-capstone,4.8,Beginner Level,'Business Essentials'
1813,Supply Chain Logistics,https://coursera.org/learn/supply-chain-logistics,4.7,Beginner Level,'Business Essentials'
1821,Setting Expectations & Assessing Performance Issues,https://coursera.org/learn/coaching-expectations-performance,4.7,None,'Leadership and Management'
1826,Impact from digital transformation: A Nano course,https://coursera.org/learn/digital-transformation-impact-nano-course,None,Advanced Level,'Business Strategy'
1827,Preparing to Manage Human Resources,https://coursera.org/learn/managing-human-resources,4.8,None,'Leadership and Management'
1829,Brand Management: Aligning BusinessBrand and Behaviour,https://coursera.org/learn/brand,4.9,Beginner Level,'Entrepreneurship'
1834,Visionary leadershipidentity & motivation: Become a meaning maker,https://coursera.org/learn/visionary-leadership-meaning-maker,4.7,Beginner Level,'Leadership and Management'
1838,Transforming Communities,https://coursera.org/learn/transforming-communities,None,Beginner Level,'Leadership and Management'
1856,Coberturas de riesgo con futuros y opciones para agrobusiness,https://coursera.org/learn/coberturas-de-riesgo,4.4,Beginner Level,'Marketing'
1864,Communication Strategies for a Virtual Age,https://coursera.org/learn/communication-strategies-virtual-age,4.6,Beginner Level,'Leadership and Management'
1873,Donner un feedback utile,https://coursera.org/learn/feedback-fr,4.8,None,'Business Essentials'
1874,Operations Management: Analysis and Improvement Methods,https://coursera.org/learn/operations-management,4.6,None,'Business Strategy'
1882,Content Strategy for Professionals: Capstone Project,https://coursera.org/learn/content-strategy-project,4.7,Intermediate Level,'Marketing'
1883,Project Management Project,https://coursera.org/learn/project-management-capstone,4.8,None,'Business Essentials'
1891,Marketing Mix Implementation Capstone,https://coursera.org/learn/marketing-mix-capstone,4.6,Intermediate Level,'Marketing'
1898,Social Media Advertising,https://coursera.org/learn/social-media-advertising,None,Beginner Level,'Marketing'
1902,Transferencia tecnolÃ³gica: De la investigaciÃ³n al mercado.,https://coursera.org/learn/transferencia-tecnologica-investigacion,4.8,Beginner Level,'Marketing'
1906,Management Skills for International Business,https://coursera.org/learn/management-skills-international-business,4.6,None,'Leadership and Management'
1916,Two Speed IT: How Companies Can Surf the Digital Wavea BCG Perspective,https://coursera.org/learn/2-speed-it,4.4,None,'Business Essentials'
1923,Successful Negotiation: Essential Strategies and Skills,https://coursera.org/learn/negotiation-skills,4.7,None,'Business Essentials'
1924,Healthcare Marketplace,https://coursera.org/learn/healthcare-marketplace,4.4,Beginner Level,'Finance'
1932,Executive Data Science Capstone,https://coursera.org/learn/executive-data-science-capstone,4.7,None,'Leadership and Management'
1944,Integrated Marketing Communications: AdvertisingPublic RelationsDigital Marketing and more,https://coursera.org/learn/integrated-marketing-communications,4.7,None,'Marketing'
1951,L'impact investing : Ãªtre acteur,https://coursera.org/learn/impact-investing-etre-acteur,4.7,None,'Entrepreneurship'
1952,Introduction to Portfolio Construction and Analysis with Python,https://coursera.org/learn/introduction-portfolio-construction-python,4.9,None,'Finance'
1955,Federal Taxation I: IndividualsEmployeesand Sole Proprietors,https://coursera.org/learn/federal-taxation-individuals,4.9,Intermediate Level,'Business Essentials'
1966,Building Your Leadership Skills,https://coursera.org/learn/leadership-skills,4.5,None,'Leadership and Management'
1968,Doing Business in Europe,https://coursera.org/learn/doing-business-in-europe,4.4,Beginner Level,'Business Strategy'
1973,Building a Toolkit for Your Sales Process,https://coursera.org/learn/toolkit-sales-process,4.7,Beginner Level,'Business Essentials'
1975,Leadership d'excellence par le sport de haut niveau,https://coursera.org/learn/leadership-excellence-sport,4.7,Beginner Level,'Leadership and Management'
1981,Crafting Strategies for Innovation Initiatives for Corporate Entrepreneurs,https://coursera.org/learn/corporate-entrepreneurs-innovation-strategy,4.2,Beginner Level,'Entrepreneurship'
1983,Engineering Project Management: ScopeTime and Cost Management,https://coursera.org/learn/scope-time-management-cost,4.7,Beginner Level,'Leadership and Management'
1984,Healthcare Marketplace Capstone,https://coursera.org/learn/healthcare-marketplace-capstone,4.8,None,'Finance'
1989,Customer Insights: New Product Development Orientation,https://coursera.org/learn/customer-insights-orientation,4.5,Beginner Level,'Marketing'
2005,Interview Research and Preparation,https://coursera.org/learn/interview-preparation,4.6,Intermediate Level,'Business Essentials'
2006,Customer Insights: Quantitative Techniques,https://coursera.org/learn/quantitative-customer-insights,4.3,None,'Marketing'
2013,Designing the Future of Work,https://coursera.org/learn/designing-future-of-work,4.8,Beginner Level,'Business Strategy'
2016,Digital Media and Marketing Principles,https://coursera.org/learn/marketing-channels,4.2,None,'Marketing'
2020,More on Change and Sustainability,https://coursera.org/learn/business-case-sustainability,5,Beginner Level,'Leadership and Management'
2023,Innovar,https://coursera.org/learn/innovacion-diseno,4.8,Beginner Level,'Business Essentials'
2025,Auditing I: Conceptual Foundations of Auditing,https://coursera.org/learn/auditing-part1-conceptual-foundations,4.5,None,'Business Essentials'
2036,Social Business Model and Planning for Social Innovation,https://coursera.org/learn/social-business-model,4.6,Beginner Level,'Entrepreneurship'
2041,Coaching Conversations,https://coursera.org/learn/coaching-conversations,4.7,Beginner Level,'Leadership and Management'
2045,Patrocinio Deportivo,https://coursera.org/learn/patrocinio-deportivo,4.6,Beginner Level,'Marketing'
2053,Business Transformation with Google Cloud,https://coursera.org/learn/business-transformation-google-cloud,4.7,Beginner Level,'Business Strategy'
2064,Business Implications of AI: A Nano-course,https://coursera.org/learn/business-implications-ai-nano-course,None,Advanced Level,'Leadership and Management'
2074,ContentAdvertising & Social IMC,https://coursera.org/learn/social-imc,4.7,None,'Marketing'
2075,Marketing Analytics Capstone Project,https://coursera.org/learn/marketing-analytics-project,None,None,'Marketing'
2078,Entrepreneurship 3: Growth Strategies,https://coursera.org/learn/growth-strategy,4.8,Beginner Level,'Entrepreneurship'
2082,The hidden value â€“ Lean in manufacturing and services,https://coursera.org/learn/lean-manufacturing-services,4.7,Beginner Level,'Business Essentials'
2083,New Product Development - develop your own new product,https://coursera.org/learn/new-product-development,4.4,Intermediate Level,'Entrepreneurship'
2091,Strategy Formulation,https://coursera.org/learn/strategy-formulation,4.5,None,'Business Strategy'
2093,European Business Law: Doing Business in Europe,https://coursera.org/learn/eu-law-doing-business,4.7,None,'Business Essentials'
2103,Legal aspects of conducting business in Russia,https://coursera.org/learn/legal-business-russia,None,Beginner Level,'Business Essentials'
2109,Accounting Analysis II: Measurement and Disclosure of Liabilities,https://coursera.org/learn/accounting-analysis-2-liabilities,4.8,Intermediate Level,'Business Essentials'
2115,Social Entrepreneurship,https://coursera.org/learn/wharton-social-entrepreneurship,4.7,None,'Entrepreneurship'
2126,Surviving Disruptive Technologies (On Demand),https://coursera.org/learn/surviving-disruptive-technologies,4.6,Beginner Level,'Leadership and Management'
2131,Organisational design: Know your organisation,https://coursera.org/learn/organisational-design-know-your-organisation,4.9,Beginner Level,'Leadership and Management'
2140,Time Value of Money,https://coursera.org/learn/time-value-of-money,4.9,Beginner Level,'Finance'
2151,The Business of Social,https://coursera.org/learn/business-of-social,4.7,None,'Marketing'
2153,Esports Management Capstone Project,https://coursera.org/learn/esports-management-capstone-project,4.3,Beginner Level,'Leadership and Management'
2160,Writing Winning Resumes and Cover Letters,https://coursera.org/learn/resume-writing,4.7,Intermediate Level,'Business Essentials'
2167,Understanding Financial Markets,https://coursera.org/learn/understanding-financial-markets,4.7,Beginner Level,'Finance'
2169,Finance For Everyone: Value,https://coursera.org/learn/finance-value,4.7,None,'Finance'
2176,Corporate Finance II: Financing Investments and Managing Risk,https://coursera.org/learn/corporate-finance-two,4.9,None,'Finance'
2195,Excel Skills for Business: Advanced,https://coursera.org/learn/excel-advanced,4.7,Intermediate Level,'Business Essentials'
2205,Esports Teams and Professional Players,https://coursera.org/learn/esports-teams-professional-players,4.3,Beginner Level,'Leadership and Management'
2229,The Roles and Responsibilities of Nonprofit Boards of Directors within the Governance Process,https://coursera.org/learn/nonprofit-gov-2,4.5,None,'Leadership and Management'
2232,Finance for Everyone Capstone Project,https://coursera.org/learn/finance-capstone,4,None,'Finance'
2234,Interest Rate Models,https://coursera.org/learn/interest-rate-models,4.6,Advanced Level,'Finance'
2239,Successful Presentation,https://coursera.org/learn/presentation-skills,4.7,Beginner Level,'Business Essentials'
2240,The Marketing Plan,https://coursera.org/learn/marketingplan,4.6,None,'Marketing'
2254,Financial Risk Management with R,https://coursera.org/learn/financial-risk-management-with-r,None,Intermediate Level,'Finance'
2255,Major and Principal Gifts,https://coursera.org/learn/major-principal-gifts,4.4,Beginner Level,'Business Strategy'
2260,Strategy Implementation,https://coursera.org/learn/strategy-implementation,4.7,None,'Business Strategy'
2261,U.S. Federal Taxation Capstone,https://coursera.org/learn/us-federal-tax-capstone,5,Intermediate Level,'Business Essentials'
2266,Foundations of Everyday Leadership,https://coursera.org/learn/everyday-leadership-foundation,4.8,None,'Leadership and Management'
2268,Todayâ€™s Music Industry,https://coursera.org/learn/music-industry,4.7,None,'Business Strategy'
2269,Customer Segmentation and Prospecting,https://coursera.org/learn/customer-segmentation-prospecting,4.8,Beginner Level,'Business Essentials'
2279,Supply Chain Planning,https://coursera.org/learn/planning,4.7,Beginner Level,'Business Strategy'
2283,Managing Social and Human Capital,https://coursera.org/learn/wharton-social-human-capital,4.5,Beginner Level,'Leadership and Management'
2289,Research Proposal: Initiating Research,https://coursera.org/learn/research-proposal-initiating-research,4.5,Intermediate Level,'Marketing'
2295,Leading Innovation in Arts and Culture,https://coursera.org/learn/arts-culture-innovation,4.5,None,'Entrepreneurship'
2296,Strategic Sales Management Final Project,https://coursera.org/learn/ssm-final-project,4.3,Intermediate Level,'Business Strategy'
2302,Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship,https://coursera.org/learn/innovative-ideas,4.6,None,'Entrepreneurship'
2309,Firm Level Economics: Markets and Allocations,https://coursera.org/learn/firm-level-economics-markets,4.9,None,'Finance'
2312,Portfolio and Risk Management,https://coursera.org/learn/portfolio-management,4.4,Beginner Level,'Finance'
2314,Marketing in an Analog World,https://coursera.org/learn/marketing-analog,4.7,Beginner Level,'Marketing'
2315,Business Implications of AI: Full course,https://coursera.org/learn/business-implications-ai,3.8,Advanced Level,'Leadership and Management'
2321,Sales Training: Sales Team Management,https://coursera.org/learn/sales-team-management,4.8,Beginner Level,'Leadership and Management'
2322,Marketing Strategy Capstone Project,https://coursera.org/learn/marketing-project,4.5,Beginner Level,'Marketing'
2327,Be entrepreneurial in Cultural Industries in the digital age,https://coursera.org/learn/entrepreneurial-culture-digital-age,4.1,Beginner Level,'Entrepreneurship'
2343,CompensationExpenses and Quotas,https://coursera.org/learn/compensation-expenses-quotas,4.3,None,'Leadership and Management'
2349,Brand and Product Management,https://coursera.org/learn/brand-management,4.7,None,'Marketing'
2351,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,https://coursera.org/learn/market-power,4.7,None,'Business Essentials'
2354,Content Strategy for Professionals: Engaging Audiences,https://coursera.org/learn/engagement-strategy,4.6,None,'Marketing'
2355,FinTech Law and Policy,https://coursera.org/learn/fintechlawandpolicy,4.8,Beginner Level,'Finance'
2356,Initiating and Planning Projects,https://coursera.org/learn/project-planning,4.7,None,'Leadership and Management'
2360,Managing Employee Performance,https://coursera.org/learn/employee-performance,4.7,None,'Business Essentials'
2362,Excel Skills for Business: Intermediate II,https://coursera.org/learn/excel-intermediate-2,4.8,Intermediate Level,'Business Essentials'
2367,Financial Acumen for Non-Financial Managers,https://coursera.org/learn/finance-healthcare-managers,4.6,Beginner Level,'Business Essentials'
2380,Understanding Financial Statements: Company Performance,https://coursera.org/learn/income-statement,4.7,Beginner Level,'Business Essentials'
2382,Six Sigma and the Organization (Advanced),https://coursera.org/learn/six-sigma-organization-advanced,4.7,Intermediate Level,'Leadership and Management'
2384,Optimizing Diversity on Teams,https://coursera.org/learn/diverse-teams,4.2,Beginner Level,'Leadership and Management'
2389,Construction Cost Estimating and Cost Control,https://coursera.org/learn/construction-cost-estimating,4.7,Beginner Level,'Business Strategy'
2390,Financial Regulation in Emerging Markets and the Rise of Fintech Companies,https://coursera.org/learn/financial-regulation,4.6,Beginner Level,'Finance'
2396,Global Impact: Business Ethics,https://coursera.org/learn/business-ethics,4.8,Intermediate Level,'Business Essentials'
2398,Business Writing,https://coursera.org/learn/writing-for-business,4.7,Beginner Level,'Business Essentials'
2401,Startup Valuation Methods,https://coursera.org/learn/startup-valuation-methods,4.6,Intermediate Level,'Finance'
2424,International Marketing & Cross Industry Growth Capstone Project,https://coursera.org/learn/international-vertical-marketing-capstone-project,4.6,Intermediate Level,'Marketing'
2436,Introduction to Public Speaking,https://coursera.org/learn/public-speaking,4.8,Beginner Level,'Business Essentials'
2450,Bridging the Gap between Strategy Design and Delivery,https://coursera.org/learn/bridging-strategy-design-delivery-gap,4.7,Intermediate Level,'Business Strategy'
2456,Collegiate Esports and Career Planning,https://coursera.org/learn/college-esports-career-planning,4.2,Beginner Level,'Leadership and Management'
2462,Managing as a Coach,https://coursera.org/learn/managing-as-a-coach,4.7,None,'Leadership and Management'
2463,Building the Business Model for Corporate Entrepreneurs,https://coursera.org/learn/corporate-entrepreneurs-business-model,4.7,Beginner Level,'Entrepreneurship'
2465,Planning your Client's Wealth over a 5-year Horizon,https://coursera.org/learn/wealth-planning-capstone,4.7,None,'Finance'
2478,Managing Responsibly: Practicing SustainabilityResponsibility and Ethics,https://coursera.org/learn/responsible-management,4.7,None,'Leadership and Management'
2484,Creating Innovation,https://coursera.org/learn/creating-innovation,4.7,Beginner Level,'Leadership and Management'
2490,Organisational behaviour: Know your people,https://coursera.org/learn/organisational-behaviour-know-your-people,4.8,Beginner Level,'Leadership and Management'
2501,Building High-Performing Teams,https://coursera.org/learn/high-performing-teams,4.8,Beginner Level,'Leadership and Management'
